Unnamed,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
7958,115126,Female,Loyal Customer,57,Business travel,Business,308,0,0,0,1,5,4,5,4,4,4,4,5,4,4,57,55,satisfied
7959,22954,Female,Loyal Customer,27,Business travel,Business,817,1,1,1,1,2,2,2,2,4,4,1,1,2,2,20,13,satisfied
7960,78325,Female,Loyal Customer,30,Business travel,Business,1547,1,1,1,1,5,5,5,5,5,2,5,3,4,5,0,0,satisfied
7961,68676,Male,disloyal Customer,38,Business travel,Eco,175,2,3,2,2,1,2,2,1,3,4,3,3,5,1,0,0,neutral or dissatisfied
7962,108368,Male,Loyal Customer,50,Personal Travel,Eco,1750,1,1,1,3,3,1,1,3,1,5,4,3,4,3,10,17,neutral or dissatisfied
7963,81112,Female,Loyal Customer,40,Business travel,Business,991,5,5,5,5,2,5,5,5,5,5,5,4,5,3,2,0,satisfied
7964,70680,Male,Loyal Customer,23,Personal Travel,Eco,447,4,4,3,4,1,3,1,1,2,1,4,3,1,1,0,0,neutral or dissatisfied
7965,43382,Female,Loyal Customer,57,Personal Travel,Eco,387,1,5,4,3,3,5,4,1,1,4,1,2,1,3,0,0,neutral or dissatisfied
7966,88363,Male,Loyal Customer,55,Business travel,Eco,581,4,4,4,4,4,4,4,4,4,1,3,4,4,4,0,3,neutral or dissatisfied
7967,86147,Male,disloyal Customer,45,Business travel,Business,356,2,2,2,4,5,2,5,5,4,2,4,3,5,5,15,5,neutral or dissatisfied
7968,78787,Female,Loyal Customer,39,Business travel,Business,2197,3,5,5,5,5,3,4,3,3,3,3,1,3,1,0,31,neutral or dissatisfied
7969,62119,Female,disloyal Customer,42,Business travel,Business,1289,4,4,4,4,1,4,1,1,5,5,5,4,4,1,0,0,satisfied
7970,31409,Female,Loyal Customer,18,Business travel,Business,1546,3,3,3,3,4,4,4,4,4,3,5,2,2,4,95,105,satisfied
7971,52950,Female,Loyal Customer,32,Personal Travel,Eco,1448,3,2,3,3,5,3,5,5,1,1,4,4,4,5,72,55,neutral or dissatisfied
7972,50789,Female,Loyal Customer,11,Personal Travel,Eco,326,2,1,2,3,2,2,2,2,4,3,4,4,4,2,0,0,neutral or dissatisfied
7973,75180,Male,disloyal Customer,49,Business travel,Business,1726,3,3,3,4,5,3,4,5,5,2,3,4,5,5,0,0,neutral or dissatisfied
7974,20677,Female,Loyal Customer,57,Business travel,Eco,152,3,5,5,5,3,3,3,2,4,4,4,3,2,3,131,151,neutral or dissatisfied
7975,73252,Male,Loyal Customer,52,Business travel,Business,3792,3,3,3,3,2,4,5,4,4,4,4,4,4,3,0,0,satisfied
7976,53120,Male,Loyal Customer,33,Business travel,Business,2065,2,2,2,2,2,3,2,2,1,3,3,4,4,2,0,0,neutral or dissatisfied
7977,106400,Male,Loyal Customer,41,Business travel,Eco,488,5,3,3,3,5,5,5,5,5,4,3,1,3,5,0,0,satisfied
7978,120585,Female,Loyal Customer,35,Business travel,Business,980,3,3,3,3,2,3,4,3,3,3,3,4,3,4,8,45,neutral or dissatisfied
7979,61109,Male,Loyal Customer,65,Personal Travel,Eco,1546,2,4,2,5,1,2,1,1,4,5,5,3,5,1,9,0,neutral or dissatisfied
7980,28124,Male,Loyal Customer,42,Business travel,Eco,859,5,2,2,2,5,5,5,5,5,5,2,5,1,5,0,0,satisfied
7981,119549,Male,Loyal Customer,70,Personal Travel,Eco,759,4,4,4,2,2,4,5,2,4,2,5,5,4,2,0,0,neutral or dissatisfied
7982,85327,Male,Loyal Customer,46,Personal Travel,Eco,813,4,1,4,1,5,4,5,5,3,4,2,4,1,5,63,36,neutral or dissatisfied
7983,23137,Female,Loyal Customer,54,Business travel,Business,3637,2,4,4,4,2,4,3,1,1,1,2,3,1,2,6,0,neutral or dissatisfied
7984,8933,Female,disloyal Customer,29,Business travel,Eco Plus,984,3,3,3,3,5,3,5,5,1,5,3,1,4,5,113,109,neutral or dissatisfied
7985,36249,Female,disloyal Customer,26,Business travel,Eco,612,3,3,3,5,2,3,2,2,3,1,1,5,2,2,0,0,neutral or dissatisfied
7986,7328,Female,Loyal Customer,52,Business travel,Business,3287,1,2,3,2,4,3,3,1,1,1,1,1,1,1,0,0,neutral or dissatisfied
7987,100538,Male,Loyal Customer,8,Personal Travel,Eco,580,3,5,3,3,4,3,4,4,3,4,3,4,4,4,5,0,neutral or dissatisfied
7988,27436,Male,Loyal Customer,43,Business travel,Business,937,4,4,4,4,2,4,2,4,4,4,4,3,4,5,0,0,satisfied
7989,63405,Male,Loyal Customer,7,Personal Travel,Eco,447,4,5,2,3,4,2,4,4,3,5,5,3,5,4,0,0,satisfied
7990,100082,Male,Loyal Customer,55,Personal Travel,Eco Plus,281,1,4,1,3,1,1,1,1,4,3,4,5,4,1,4,6,neutral or dissatisfied
7991,89500,Female,Loyal Customer,28,Business travel,Business,655,2,1,1,1,2,2,2,2,4,2,3,1,3,2,0,0,neutral or dissatisfied
7992,89445,Female,Loyal Customer,68,Personal Travel,Eco,134,1,5,1,2,2,4,4,1,1,1,1,3,1,4,16,14,neutral or dissatisfied
7993,49395,Female,disloyal Customer,22,Business travel,Eco,109,5,0,5,2,5,5,2,5,3,2,1,4,2,5,69,69,satisfied
7994,88660,Male,Loyal Customer,57,Personal Travel,Eco,404,2,4,5,4,3,5,3,3,4,3,4,3,4,3,54,79,neutral or dissatisfied
7995,64476,Female,Loyal Customer,47,Business travel,Business,551,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0,18,satisfied
7996,55055,Female,Loyal Customer,54,Business travel,Business,1609,4,4,4,4,4,4,4,5,5,5,5,3,5,3,6,9,satisfied
7997,558,Male,Loyal Customer,42,Business travel,Business,164,3,3,3,3,5,5,4,4,4,5,5,5,4,5,0,0,satisfied
7998,112787,Female,Loyal Customer,44,Business travel,Business,1129,4,4,4,4,4,4,5,5,5,5,5,3,5,5,0,0,satisfied
7999,18243,Male,disloyal Customer,37,Business travel,Eco,137,1,0,1,2,3,1,3,3,3,2,5,5,4,3,0,0,neutral or dissatisfied
8000,55018,Male,Loyal Customer,40,Business travel,Business,1379,4,4,4,4,3,4,4,5,5,5,5,5,5,4,99,109,satisfied
8001,122368,Male,Loyal Customer,26,Business travel,Business,1506,3,2,2,2,3,3,3,3,4,1,3,2,4,3,13,13,neutral or dissatisfied
8002,35906,Male,Loyal Customer,22,Personal Travel,Business,2248,4,4,4,1,4,4,4,4,3,3,4,4,4,4,41,12,neutral or dissatisfied
8003,63535,Female,disloyal Customer,47,Business travel,Eco,609,4,1,4,1,3,4,3,3,2,1,2,2,1,3,0,0,neutral or dissatisfied
8004,41839,Female,Loyal Customer,35,Business travel,Business,462,3,4,4,4,5,4,3,3,3,3,3,3,3,4,0,31,neutral or dissatisfied
8005,75213,Male,Loyal Customer,56,Business travel,Eco,1829,3,4,4,4,3,3,3,2,4,2,3,3,3,3,191,182,neutral or dissatisfied
8006,57543,Male,Loyal Customer,48,Personal Travel,Eco,413,2,5,2,1,3,2,3,3,4,2,5,5,5,3,34,34,neutral or dissatisfied
8007,70186,Female,Loyal Customer,40,Business travel,Eco,258,4,2,2,2,4,4,4,4,1,4,4,1,3,4,8,11,neutral or dissatisfied
8008,75711,Male,Loyal Customer,45,Business travel,Business,1743,2,2,2,2,5,4,4,2,2,2,2,3,2,5,17,20,satisfied
8009,13371,Female,Loyal Customer,24,Personal Travel,Eco,748,4,4,4,1,1,4,4,1,2,5,1,3,5,1,0,0,neutral or dissatisfied
8010,122484,Male,Loyal Customer,51,Personal Travel,Eco,575,3,4,3,1,3,3,3,3,1,4,1,2,4,3,0,0,neutral or dissatisfied
8011,11847,Male,Loyal Customer,40,Business travel,Business,1843,3,3,3,3,5,4,4,5,5,5,5,4,5,5,0,0,satisfied
8012,2977,Female,Loyal Customer,16,Business travel,Business,3063,4,5,5,5,4,4,4,4,1,2,3,1,3,4,0,0,neutral or dissatisfied
8013,36795,Male,Loyal Customer,33,Personal Travel,Eco,2704,2,5,2,4,2,1,1,4,5,3,4,1,5,1,2,45,neutral or dissatisfied
8014,4604,Male,Loyal Customer,39,Business travel,Business,3861,1,1,1,1,4,4,5,5,5,5,5,4,5,3,0,1,satisfied
8015,90052,Female,Loyal Customer,16,Business travel,Eco,1127,3,4,4,4,3,3,3,3,1,2,4,2,4,3,0,0,neutral or dissatisfied
8016,925,Female,disloyal Customer,45,Business travel,Business,282,3,3,3,4,5,3,5,5,1,4,3,1,3,5,2,0,neutral or dissatisfied
8017,85137,Male,Loyal Customer,28,Business travel,Business,874,2,2,2,2,2,2,2,2,1,5,3,3,4,2,47,26,neutral or dissatisfied
8018,67889,Male,Loyal Customer,20,Personal Travel,Eco,1205,5,2,5,3,1,2,1,1,1,4,4,2,4,1,0,0,satisfied
8019,18391,Male,disloyal Customer,43,Business travel,Eco,378,3,0,4,5,2,4,2,2,3,5,5,1,3,2,0,0,neutral or dissatisfied
8020,1634,Female,Loyal Customer,21,Personal Travel,Eco,999,3,3,3,3,2,3,2,2,3,4,4,3,3,2,0,0,neutral or dissatisfied
8021,103962,Female,Loyal Customer,18,Personal Travel,Eco,533,2,1,2,3,5,2,4,5,1,3,3,3,4,5,25,11,neutral or dissatisfied
8022,67229,Male,Loyal Customer,69,Personal Travel,Eco,964,2,5,1,2,2,1,2,2,3,4,5,3,5,2,0,0,neutral or dissatisfied
8023,63140,Male,Loyal Customer,55,Personal Travel,Business,337,3,5,3,4,5,5,4,4,4,3,4,4,4,3,0,0,neutral or dissatisfied
8024,67875,Male,Loyal Customer,65,Personal Travel,Eco,1171,1,3,1,4,3,1,3,3,1,3,3,4,4,3,0,0,neutral or dissatisfied
8025,50057,Male,Loyal Customer,52,Business travel,Eco,326,4,4,4,4,4,4,4,4,3,4,1,1,1,4,0,0,satisfied
8026,55296,Male,Loyal Customer,38,Personal Travel,Eco,1608,2,5,2,1,3,2,3,3,3,5,4,5,5,3,0,0,neutral or dissatisfied
8027,52440,Male,Loyal Customer,40,Personal Travel,Eco,370,3,2,3,1,4,3,4,4,4,1,1,1,2,4,0,0,neutral or dissatisfied
8028,90985,Male,Loyal Customer,41,Business travel,Business,3224,5,5,3,5,5,4,4,5,5,5,5,2,5,5,0,0,satisfied
8029,28308,Female,Loyal Customer,29,Business travel,Business,867,4,4,4,4,3,4,3,3,3,5,2,4,3,3,0,0,satisfied
8030,87369,Female,Loyal Customer,44,Business travel,Business,3541,2,2,2,2,2,4,3,2,2,3,2,2,2,4,11,18,neutral or dissatisfied
8031,66500,Female,Loyal Customer,42,Business travel,Business,2650,3,4,2,4,5,4,4,3,3,4,3,1,3,1,0,0,neutral or dissatisfied
8032,60750,Female,disloyal Customer,36,Business travel,Business,628,2,2,2,3,2,2,3,2,3,3,5,3,4,2,7,19,neutral or dissatisfied
8033,28461,Male,Loyal Customer,34,Personal Travel,Eco,2588,2,5,2,4,2,3,4,5,3,3,4,4,5,4,10,1,neutral or dissatisfied
8034,31963,Male,Loyal Customer,52,Business travel,Business,3681,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,0,satisfied
8035,64304,Female,Loyal Customer,40,Business travel,Business,2075,5,5,5,5,5,5,5,2,2,2,2,4,2,4,0,,satisfied
8036,51790,Female,Loyal Customer,11,Personal Travel,Eco,370,1,1,1,4,3,1,4,3,3,3,3,2,4,3,0,0,neutral or dissatisfied
8037,63773,Female,disloyal Customer,28,Business travel,Business,1293,5,5,5,1,2,5,2,2,5,4,3,5,4,2,1,0,satisfied
8038,37820,Male,disloyal Customer,35,Business travel,Business,937,3,3,3,1,1,3,1,1,5,3,5,3,5,1,1,22,neutral or dissatisfied
8039,45154,Male,Loyal Customer,43,Business travel,Business,3781,3,3,3,3,1,3,4,3,3,3,3,3,3,4,0,0,neutral or dissatisfied
8040,60059,Male,Loyal Customer,41,Personal Travel,Eco Plus,997,2,5,2,4,1,2,1,1,5,4,4,5,5,1,5,0,neutral or dissatisfied
8041,206,Male,Loyal Customer,53,Business travel,Business,3728,3,4,4,4,4,4,3,3,3,3,3,2,3,1,0,0,neutral or dissatisfied
8042,74041,Male,Loyal Customer,46,Business travel,Business,2378,2,2,2,2,4,5,4,5,5,5,5,5,5,5,0,0,satisfied
8043,96270,Male,Loyal Customer,14,Personal Travel,Eco,460,2,5,2,3,4,2,5,4,4,1,1,3,3,4,0,0,neutral or dissatisfied
8044,124997,Male,Loyal Customer,51,Business travel,Business,3778,5,5,5,5,5,4,5,4,4,4,5,4,4,4,0,0,satisfied
8045,118762,Female,Loyal Customer,60,Personal Travel,Eco,646,2,3,2,3,3,3,3,2,2,2,2,4,2,3,0,6,neutral or dissatisfied
8046,74693,Male,Loyal Customer,51,Personal Travel,Eco,1464,2,4,2,2,1,2,1,1,4,5,4,5,4,1,49,39,neutral or dissatisfied
8047,68575,Male,Loyal Customer,21,Business travel,Business,1616,5,5,5,5,5,5,5,5,3,5,4,4,5,5,0,0,satisfied
8048,104311,Male,Loyal Customer,15,Personal Travel,Business,528,2,4,2,1,2,2,2,2,4,1,2,4,3,2,3,13,neutral or dissatisfied
8049,80429,Female,Loyal Customer,34,Business travel,Business,2248,2,2,2,2,4,1,2,5,5,5,5,4,5,4,0,0,satisfied
8050,95853,Male,Loyal Customer,54,Business travel,Business,580,3,3,3,3,2,4,4,4,4,4,4,4,4,4,6,0,satisfied
8051,123490,Female,Loyal Customer,48,Business travel,Business,2077,5,5,2,5,4,3,4,4,4,4,4,3,4,4,0,0,satisfied
8052,98146,Female,Loyal Customer,24,Business travel,Business,3037,3,3,3,3,2,2,2,2,4,4,4,3,4,2,16,5,satisfied
8053,35560,Female,Loyal Customer,40,Business travel,Eco Plus,1076,4,3,4,3,4,4,4,4,4,3,4,2,3,4,0,0,satisfied
8054,45403,Male,disloyal Customer,25,Business travel,Eco,649,3,4,2,4,4,2,4,4,3,5,1,4,5,4,0,0,neutral or dissatisfied
8055,64492,Female,disloyal Customer,24,Business travel,Business,551,4,0,4,3,4,4,4,4,4,3,5,4,4,4,0,17,satisfied
8056,101360,Female,disloyal Customer,26,Business travel,Business,1986,4,4,4,1,4,4,4,4,5,5,4,3,4,4,87,85,neutral or dissatisfied
8057,127106,Female,Loyal Customer,40,Personal Travel,Eco,621,2,5,2,4,5,2,5,5,4,2,4,4,4,5,0,0,neutral or dissatisfied
8058,92329,Male,Loyal Customer,29,Business travel,Business,2615,2,2,4,2,4,4,4,4,5,3,5,4,3,4,0,20,satisfied
8059,6948,Female,disloyal Customer,25,Business travel,Eco,501,3,5,3,1,3,3,3,3,2,5,3,5,1,3,0,0,neutral or dissatisfied
8060,106576,Female,Loyal Customer,51,Business travel,Business,1506,2,5,5,5,3,2,3,2,2,2,2,3,2,4,0,0,neutral or dissatisfied
8061,60637,Female,disloyal Customer,23,Business travel,Eco,1380,4,4,4,1,1,4,1,1,4,4,4,5,5,1,0,0,satisfied
8062,10708,Female,Loyal Customer,37,Business travel,Business,2140,1,1,1,1,5,5,4,5,5,5,5,4,5,5,111,106,satisfied
8063,41176,Female,Loyal Customer,56,Business travel,Business,468,4,3,3,3,5,3,3,4,4,3,4,3,4,1,0,12,neutral or dissatisfied
8064,56467,Female,disloyal Customer,27,Business travel,Eco Plus,719,1,1,1,3,2,1,2,2,3,2,4,2,3,2,61,46,neutral or dissatisfied
8065,116384,Male,Loyal Customer,41,Personal Travel,Eco,404,2,3,2,2,2,2,2,2,1,3,1,2,2,2,0,0,neutral or dissatisfied
8066,45891,Female,Loyal Customer,40,Business travel,Business,1557,5,5,5,5,1,1,3,4,4,4,4,3,4,4,0,0,satisfied
8067,80257,Male,Loyal Customer,40,Business travel,Eco,1969,1,2,2,2,1,1,1,1,2,2,2,4,4,1,0,0,neutral or dissatisfied
8068,89115,Male,Loyal Customer,44,Business travel,Business,2116,2,2,2,2,4,4,4,4,4,4,4,3,4,3,25,14,satisfied
8069,101954,Male,Loyal Customer,38,Business travel,Business,3660,4,4,4,4,3,4,5,4,4,4,4,4,4,3,0,0,satisfied
8070,126770,Male,Loyal Customer,42,Business travel,Business,2521,3,3,3,3,2,5,4,2,2,2,2,3,2,5,3,0,satisfied
8071,9024,Female,Loyal Customer,31,Business travel,Eco,173,2,1,1,1,2,2,2,2,2,2,3,2,4,2,120,114,neutral or dissatisfied
8072,36752,Male,Loyal Customer,50,Business travel,Business,2611,1,1,1,1,4,4,4,1,1,3,2,4,2,4,21,54,satisfied
8073,89639,Female,disloyal Customer,29,Business travel,Business,1096,5,5,5,1,3,5,3,3,5,5,4,5,4,3,0,0,satisfied
8074,113541,Female,Loyal Customer,55,Business travel,Business,2836,1,5,5,5,2,3,3,2,2,2,1,2,2,4,19,20,neutral or dissatisfied
8075,69589,Male,Loyal Customer,17,Personal Travel,Eco,2586,2,4,2,4,2,4,4,5,2,4,5,4,4,4,0,15,neutral or dissatisfied
8076,42128,Male,Loyal Customer,34,Business travel,Eco Plus,964,5,4,4,4,5,5,5,5,1,1,3,4,3,5,0,18,satisfied
8077,4275,Female,disloyal Customer,50,Business travel,Eco,502,2,2,2,3,4,2,4,4,2,4,3,1,4,4,0,0,neutral or dissatisfied
8078,22614,Female,disloyal Customer,39,Business travel,Eco,300,3,0,3,4,3,3,2,3,4,1,1,4,2,3,0,0,neutral or dissatisfied
8079,68467,Male,disloyal Customer,22,Business travel,Eco,1303,3,3,3,5,4,3,4,4,3,2,5,4,5,4,0,0,neutral or dissatisfied
8080,109550,Female,Loyal Customer,8,Personal Travel,Eco,834,2,4,2,3,3,2,2,3,4,5,1,2,4,3,0,0,neutral or dissatisfied
8081,6574,Female,Loyal Customer,55,Business travel,Eco,528,3,1,1,1,5,4,3,3,3,3,3,3,3,1,48,31,neutral or dissatisfied
8082,64717,Female,disloyal Customer,18,Business travel,Eco,247,2,2,1,4,4,1,4,4,4,4,3,2,3,4,3,0,neutral or dissatisfied
8083,69240,Female,Loyal Customer,29,Business travel,Business,740,3,3,3,3,4,4,4,5,3,5,5,4,3,4,219,223,satisfied
8084,119520,Female,Loyal Customer,46,Business travel,Eco,759,3,5,5,5,4,4,4,2,2,3,2,2,2,3,7,9,satisfied
8085,17275,Male,Loyal Customer,52,Personal Travel,Eco,1092,4,2,4,1,4,4,4,4,1,3,1,1,2,4,19,33,neutral or dissatisfied
8086,19319,Male,disloyal Customer,24,Business travel,Eco,743,2,2,2,4,4,2,4,4,4,1,3,5,2,4,14,18,neutral or dissatisfied
8087,93795,Female,disloyal Customer,18,Business travel,Eco,1259,3,4,4,4,4,4,4,4,3,4,5,4,5,4,0,0,neutral or dissatisfied
8088,115064,Female,Loyal Customer,47,Business travel,Business,1963,2,2,2,2,5,4,5,5,5,5,5,5,5,5,0,0,satisfied
8089,53999,Male,Loyal Customer,10,Personal Travel,Eco,1825,3,4,3,4,1,3,1,1,2,2,3,4,4,1,0,0,neutral or dissatisfied
8090,43186,Female,Loyal Customer,35,Personal Travel,Eco,282,2,4,5,4,3,5,3,3,4,3,4,3,5,3,0,31,neutral or dissatisfied
8091,14679,Female,Loyal Customer,52,Business travel,Eco Plus,416,5,1,1,1,3,2,4,5,5,5,5,1,5,1,0,3,satisfied
8092,47741,Male,Loyal Customer,9,Personal Travel,Business,451,3,2,3,4,2,3,5,2,2,2,3,1,4,2,9,10,neutral or dissatisfied
8093,106346,Female,disloyal Customer,41,Business travel,Business,488,2,1,1,4,4,4,4,4,4,5,3,2,4,4,18,13,neutral or dissatisfied
8094,1207,Male,Loyal Customer,42,Personal Travel,Eco,282,3,5,3,4,1,3,1,1,4,2,5,5,4,1,0,0,neutral or dissatisfied
8095,27513,Male,Loyal Customer,57,Personal Travel,Eco,1050,1,5,1,3,2,1,3,2,4,5,5,4,4,2,3,0,neutral or dissatisfied
8096,114891,Male,Loyal Customer,52,Business travel,Business,2261,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0,satisfied
8097,43202,Female,disloyal Customer,18,Business travel,Eco,466,2,3,2,4,2,2,2,2,5,4,3,2,1,2,142,137,neutral or dissatisfied
8098,119240,Female,Loyal Customer,56,Business travel,Business,3576,1,1,1,1,3,5,4,4,4,4,4,5,4,3,18,22,satisfied
8099,83048,Male,Loyal Customer,51,Business travel,Business,2437,3,3,3,3,3,5,5,4,4,4,4,4,4,3,0,0,satisfied
8100,12570,Female,Loyal Customer,8,Business travel,Eco Plus,788,3,1,1,1,3,3,2,3,3,2,4,1,4,3,0,8,neutral or dissatisfied
8101,125348,Male,Loyal Customer,38,Business travel,Business,2566,2,3,3,3,3,3,3,2,2,2,2,4,2,3,0,5,neutral or dissatisfied
8102,3188,Male,Loyal Customer,31,Business travel,Business,1900,2,3,3,3,2,2,2,2,4,4,4,3,4,2,0,0,neutral or dissatisfied
8103,47150,Male,Loyal Customer,44,Business travel,Business,1840,1,1,1,1,3,4,2,5,5,5,5,1,5,1,0,6,satisfied
8104,118374,Female,Loyal Customer,50,Business travel,Business,646,5,5,5,5,5,5,4,5,5,5,5,5,5,4,65,72,satisfied
8105,123607,Male,Loyal Customer,61,Personal Travel,Eco,1773,5,4,5,3,4,5,4,4,3,4,2,3,4,4,1,0,satisfied
8106,30205,Female,Loyal Customer,59,Personal Travel,Eco Plus,95,2,3,2,4,3,4,2,5,5,2,3,1,5,3,0,0,neutral or dissatisfied
8107,116883,Male,disloyal Customer,40,Business travel,Business,325,4,4,4,3,2,4,2,2,3,4,5,4,4,2,0,0,satisfied
8108,77107,Male,Loyal Customer,27,Business travel,Eco,1481,2,1,1,1,2,2,2,2,3,4,1,3,2,2,29,19,neutral or dissatisfied
8109,86387,Female,disloyal Customer,23,Business travel,Eco,749,5,5,5,1,1,5,1,1,5,5,4,4,5,1,0,0,satisfied
8110,55486,Male,disloyal Customer,18,Business travel,Eco,828,3,3,3,3,3,3,3,3,4,3,4,5,5,3,0,0,neutral or dissatisfied
8111,21098,Male,Loyal Customer,66,Business travel,Eco,227,4,2,4,2,4,4,4,4,2,2,2,4,1,4,0,0,satisfied
8112,78985,Male,Loyal Customer,54,Business travel,Business,2994,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0,0,satisfied
8113,60515,Female,Loyal Customer,42,Personal Travel,Eco,862,3,4,4,2,3,5,5,2,2,4,2,3,2,5,0,0,neutral or dissatisfied
8114,95398,Male,Loyal Customer,60,Personal Travel,Eco,239,3,4,3,3,2,3,3,2,2,4,4,3,4,2,64,58,neutral or dissatisfied
8115,14348,Female,Loyal Customer,39,Personal Travel,Eco,429,3,3,3,3,4,3,4,4,3,1,4,4,4,4,0,0,neutral or dissatisfied
8116,114392,Male,Loyal Customer,39,Business travel,Business,417,5,5,5,5,3,5,5,5,5,5,5,4,5,3,0,0,satisfied
8117,110988,Female,disloyal Customer,35,Business travel,Eco,319,3,1,3,3,1,3,1,1,3,2,4,3,3,1,0,0,neutral or dissatisfied
8118,12886,Male,Loyal Customer,32,Business travel,Eco,979,5,5,5,5,5,5,5,5,3,5,4,4,3,5,4,24,satisfied
8119,113076,Female,Loyal Customer,45,Business travel,Business,2863,1,1,1,1,4,5,4,4,4,4,4,3,4,4,8,0,satisfied
8120,77267,Female,Loyal Customer,51,Business travel,Eco Plus,1590,4,1,1,1,5,2,4,4,4,4,4,1,4,3,3,0,neutral or dissatisfied
8121,48366,Female,Loyal Customer,40,Business travel,Business,2192,2,2,2,2,2,3,2,2,2,2,2,1,2,1,0,0,neutral or dissatisfied
8122,16596,Female,disloyal Customer,25,Business travel,Business,1008,4,4,4,3,1,4,1,1,3,5,4,4,4,1,11,0,satisfied
8123,72136,Female,Loyal Customer,61,Business travel,Eco,731,2,4,4,4,3,3,2,2,2,2,2,2,2,3,0,0,neutral or dissatisfied
8124,89939,Male,Loyal Customer,44,Personal Travel,Eco,1306,2,5,1,2,4,1,4,4,3,2,4,5,5,4,0,0,neutral or dissatisfied
8125,54664,Male,Loyal Customer,39,Business travel,Business,861,1,1,1,1,3,1,1,5,5,5,5,4,5,4,0,0,satisfied
8126,34758,Male,Loyal Customer,46,Business travel,Business,1530,3,3,3,3,4,4,4,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
8127,36904,Female,Loyal Customer,23,Business travel,Business,2072,1,3,3,3,1,2,1,1,1,4,2,2,4,1,0,8,neutral or dissatisfied
8128,53171,Female,Loyal Customer,36,Business travel,Eco,589,5,4,4,4,5,5,5,5,5,3,3,2,2,5,0,0,satisfied
8129,40474,Male,disloyal Customer,26,Business travel,Eco,175,2,0,2,3,2,2,2,2,1,5,5,3,4,2,39,35,neutral or dissatisfied
8130,86732,Male,Loyal Customer,40,Personal Travel,Eco,1747,2,1,2,1,3,2,3,3,3,2,2,4,2,3,0,0,neutral or dissatisfied
8131,79663,Male,Loyal Customer,25,Personal Travel,Eco,762,3,1,3,2,1,3,1,1,2,2,2,3,2,1,0,0,neutral or dissatisfied
8132,10574,Male,Loyal Customer,28,Business travel,Business,229,4,4,4,4,4,4,4,4,3,2,5,4,4,4,0,0,satisfied
8133,66659,Female,disloyal Customer,21,Business travel,Eco,802,4,4,4,3,1,4,3,1,5,5,5,5,4,1,0,0,satisfied
8134,25199,Male,Loyal Customer,46,Business travel,Business,842,3,3,3,3,4,5,5,4,4,4,4,3,4,5,20,17,satisfied
8135,106363,Male,Loyal Customer,55,Business travel,Business,551,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,0,satisfied
8136,75454,Female,disloyal Customer,27,Business travel,Eco,1046,2,2,2,2,3,2,2,3,3,2,5,5,1,3,0,0,neutral or dissatisfied
8137,111784,Male,Loyal Customer,31,Business travel,Eco,1620,3,5,4,5,3,3,3,3,3,2,4,3,4,3,24,11,neutral or dissatisfied
8138,113608,Male,Loyal Customer,65,Personal Travel,Eco,226,0,4,0,4,5,0,4,5,4,4,4,5,4,5,0,0,satisfied
8139,24442,Male,Loyal Customer,17,Business travel,Business,3389,2,2,2,2,4,4,4,4,5,2,4,3,4,4,18,7,satisfied
8140,109041,Female,disloyal Customer,8,Business travel,Eco,849,3,3,3,3,5,3,5,5,3,5,2,4,2,5,23,14,neutral or dissatisfied
8141,36284,Male,Loyal Customer,59,Business travel,Business,187,3,3,3,3,4,4,4,5,5,5,5,3,5,3,0,0,satisfied
8142,43618,Female,Loyal Customer,44,Business travel,Business,190,3,5,5,5,4,3,4,3,3,4,3,2,3,4,23,6,neutral or dissatisfied
8143,91225,Male,Loyal Customer,35,Personal Travel,Eco,581,2,5,2,5,1,2,1,1,5,2,4,1,2,1,0,0,neutral or dissatisfied
8144,12326,Female,Loyal Customer,50,Business travel,Business,3795,5,5,5,5,5,4,2,4,4,4,3,2,4,3,0,0,satisfied
8145,11832,Female,Loyal Customer,69,Personal Travel,Eco,986,4,5,4,1,2,5,4,3,3,4,3,4,3,3,0,2,satisfied
8146,23406,Male,Loyal Customer,47,Business travel,Eco Plus,300,5,3,2,3,5,5,5,5,2,4,1,5,5,5,0,0,satisfied
8147,105278,Male,Loyal Customer,44,Business travel,Business,2198,5,5,5,5,2,5,5,5,5,4,5,4,5,5,15,20,satisfied
8148,100482,Female,Loyal Customer,43,Business travel,Business,580,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,0,satisfied
8149,109028,Female,Loyal Customer,26,Business travel,Business,849,2,2,2,2,4,4,4,4,4,3,5,5,4,4,5,0,satisfied
8150,4966,Female,Loyal Customer,45,Personal Travel,Eco,931,3,5,3,2,3,5,4,5,5,3,5,4,5,3,0,3,neutral or dissatisfied
8151,114930,Female,disloyal Customer,22,Business travel,Eco,417,3,2,3,4,2,3,2,2,3,1,4,4,3,2,1,0,neutral or dissatisfied
